country,year,predicted_value,metric
British Virgin Islands,2033,3597.0338461538486,forest_loss
British Virgin Islands,2034,3724.9115384615434,forest_loss
British Virgin Islands,2035,3852.789230769238,forest_loss
British Virgin Islands,2036,3980.666923076933,forest_loss
British Virgin Islands,2037,4108.544615384628,forest_loss
British Virgin Islands,2038,4236.422307692323,forest_loss
British Virgin Islands,2039,4364.3000000000175,forest_loss
British Virgin Islands,2040,4492.177692307712,forest_loss
British Virgin Islands,2041,4620.055384615407,forest_loss
British Virgin Islands,2042,4747.933076923102,forest_loss
British Virgin Islands,2043,4875.810769230768,forest_loss
British Virgin Islands,2044,5003.688461538462,forest_loss
British Virgin Islands,2045,5131.566153846157,forest_loss
Brunei,2026,289812.6800000034,forest_loss
Brunei,2027,301204.86153846234,forest_loss
Brunei,2028,312597.043076925,forest_loss
Brunei,2029,323989.2246153876,forest_loss
Brunei,2030,335381.40615384653,forest_loss
Brunei,2031,346773.5876923092,forest_loss
Brunei,2032,358165.7692307718,forest_loss
Brunei,2033,369557.9507692307,forest_loss
Brunei,2034,380950.13230769336,forest_loss
Brunei,2035,392342.313846156,forest_loss
Brunei,2036,403734.49538461864,forest_loss
Brunei,2037,415126.67692307755,forest_loss
Brunei,2038,426518.8584615402,forest_loss
Brunei,2039,437911.04000000283,forest_loss
Brunei,2040,449303.22153846174,forest_loss
Brunei,2041,460695.4030769244,forest_loss
Brunei,2042,472087.584615387,forest_loss
Brunei,2043,483479.76615384594,forest_loss
Brunei,2044,494871.9476923086,forest_loss
Brunei,2045,506264.1292307712,forest_loss
Bulgaria,2026,1286059.9099999964,forest_loss
Bulgaria,2027,1334876.3707692325,forest_loss
Bulgaria,2028,1383692.8315384537,forest_loss
Bulgaria,2029,1432509.2923076898,forest_loss
Bulgaria,2030,1481325.753076911,forest_loss
Bulgaria,2031,1530142.213846147,forest_loss
Bulgaria,2032,1578958.6746153831,forest_loss
Bulgaria,2033,1627775.1353846043,forest_loss
Bulgaria,2034,1676591.5961538404,forest_loss
Bulgaria,2035,1725408.0569230765,forest_loss
Bulgaria,2036,1774224.5176922977,forest_loss
Bulgaria,2037,1823040.9784615338,forest_loss
Bulgaria,2038,1871857.4392307699,forest_loss
Bulgaria,2039,1920673.899999991,forest_loss
Bulgaria,2040,1969490.3607692271,forest_loss
Bulgaria,2041,2018306.8215384632,forest_loss
Bulgaria,2042,2067123.2823076844,forest_loss
Bulgaria,2043,2115939.7430769205,forest_loss
Bulgaria,2044,2164756.2038461417,forest_loss
Bulgaria,2045,2213572.664615378,forest_loss
Burkina Faso,2026,630870.75,forest_loss
Burkina Faso,2027,652420.2384615391,forest_loss
Burkina Faso,2028,673969.7269230783,forest_loss
Burkina Faso,2029,695519.2153846174,forest_loss
Burkina Faso,2030,717068.7038461566,forest_loss
Burkina Faso,2031,738618.1923076957,forest_loss
Burkina Faso,2032,760167.6807692274,forest_loss
Burkina Faso,2033,781717.1692307666,forest_loss
Burkina Faso,2034,803266.6576923057,forest_loss
Burkina Faso,2035,824816.1461538449,forest_loss
Burkina Faso,2036,846365.634615384,forest_loss
Burkina Faso,2037,867915.1230769232,forest_loss
Burkina Faso,2038,889464.6115384623,forest_loss
Burkina Faso,2039,911014.1000000015,forest_loss
Burkina Faso,2040,932563.5884615406,forest_loss
Burkina Faso,2041,954113.0769230798,forest_loss
Burkina Faso,2042,975662.5653846189,forest_loss
Burkina Faso,2043,997212.0538461506,forest_loss
Burkina Faso,2044,1018761.5423076898,forest_loss
Burkina Faso,2045,1040311.0307692289,forest_loss
Burundi,2026,354333.80000000075,forest_loss
Burundi,2027,369381.0953846164,forest_loss
Burundi,2028,384428.39076923206,forest_loss
Burundi,2029,399475.686153844,forest_loss
Burundi,2030,414522.98153845966,forest_loss
Burundi,2031,429570.2769230753,forest_loss
Burundi,2032,444617.572307691,forest_loss
Burundi,2033,459664.86769230664,forest_loss
Burundi,2034,474712.1630769223,forest_loss
Burundi,2035,489759.45846153796,forest_loss
Burundi,2036,504806.7538461536,forest_loss
Burundi,2037,519854.0492307693,forest_loss
Burundi,2038,534901.3446153849,forest_loss
Burundi,2039,549948.6400000006,forest_loss
Burundi,2040,564995.9353846163,forest_loss
Burundi,2041,580043.2307692319,forest_loss
Burundi,2042,595090.5261538438,forest_loss
Burundi,2043,610137.8215384595,forest_loss
Burundi,2044,625185.1169230752,forest_loss
Burundi,2045,640232.4123076908,forest_loss
Cambodia,2026,25333618.279999733,forest_loss
Cambodia,2027,26417707.78769207,forest_loss
Cambodia,2028,27501797.295384407,forest_loss
Cambodia,2029,28585886.803076744,forest_loss
Cambodia,2030,29669976.31076908,forest_loss
Cambodia,2031,30754065.81846142,forest_loss
Cambodia,2032,31838155.326153755,forest_loss
Cambodia,2033,32922244.833846092,forest_loss
Cambodia,2034,34006334.34153843,forest_loss
Cambodia,2035,35090423.84923077,forest_loss
Cambodia,2036,36174513.3569231,forest_loss
Cambodia,2037,37258602.86461544,forest_loss
Cambodia,2038,38342692.37230778,forest_loss
Cambodia,2039,39426781.880000114,forest_loss
Cambodia,2040,40510871.387691975,forest_loss
Cambodia,2041,41594960.89538431,forest_loss
Cambodia,2042,42679050.40307665,forest_loss
Cambodia,2043,43763139.910768986,forest_loss
Cambodia,2044,44847229.41846132,forest_loss
Cambodia,2045,45931318.92615366,forest_loss
Cameroon,2026,15448182.309999943,forest_loss
Cameroon,2027,16154903.921538353,forest_loss
Cameroon,2028,16861625.533077,forest_loss
Cameroon,2029,17568347.14461541,forest_loss
Cameroon,2030,18275068.756153822,forest_loss
Cameroon,2031,18981790.367692232,forest_loss
Cameroon,2032,19688511.97923088,forest_loss
Cameroon,2033,20395233.59076929,forest_loss
Cameroon,2034,21101955.2023077,forest_loss
Cameroon,2035,21808676.81384611,forest_loss
Cameroon,2036,22515398.42538452,forest_loss
Cameroon,2037,23222120.03692317,forest_loss
Cameroon,2038,23928841.64846158,forest_loss
Cameroon,2039,24635563.25999999,forest_loss
Cameroon,2040,25342284.8715384,forest_loss
Cameroon,2041,26049006.48307681,forest_loss
Cameroon,2042,26755728.09461546,forest_loss
Cameroon,2043,27462449.70615387,forest_loss
Cameroon,2044,28169171.31769228,forest_loss
Cameroon,2045,28875892.92923069,forest_loss
Canada,2026,456507997.55000305,forest_loss
Canada,2027,474558943.2230835,forest_loss
Canada,2028,492609888.8961563,forest_loss
Canada,2029,510660834.56923676,forest_loss
Canada,2030,528711780.2423096,forest_loss
Canada,2031,546762725.91539,forest_loss
Canada,2032,564813671.5884628,forest_loss
Canada,2033,582864617.2615433,forest_loss
Canada,2034,600915562.9346161,forest_loss
Canada,2035,618966508.6076965,forest_loss
Canada,2036,637017454.280777,forest_loss
Canada,2037,655068399.9538498,forest_loss
Canada,2038,673119345.6269302,forest_loss
Canada,2039,691170291.300003,forest_loss
Canada,2040,709221236.9730835,forest_loss
Canada,2041,727272182.6461563,forest_loss
Canada,2042,745323128.3192368,forest_loss
Canada,2043,763374073.9923096,forest_loss
Canada,2044,781425019.66539,forest_loss
Canada,2045,799475965.3384628,forest_loss
Cape Verde,2026,2070.7999999999884,forest_loss
Cape Verde,2027,2142.9538461538323,forest_loss
Cape Verde,2028,2215.107692307676,forest_loss
Cape Verde,2029,2287.261538461549,forest_loss
Cape Verde,2030,2359.415384615393,forest_loss
Cape Verde,2031,2431.569230769237,forest_loss
Cape Verde,2032,2503.723076923081,forest_loss
Cape Verde,2033,2575.876923076925,forest_loss
Cape Verde,2034,2648.030769230769,forest_loss
Cape Verde,2035,2720.1846153846127,forest_loss
Cape Verde,2036,2792.3384615384566,forest_loss
Cape Verde,2037,2864.4923076923005,forest_loss
Cape Verde,2038,2936.6461538461444,forest_loss
Cape Verde,2039,3008.7999999999884,forest_loss
Cape Verde,2040,3080.9538461538323,forest_loss
Cape Verde,2041,3153.107692307676,forest_loss
Cape Verde,2042,3225.261538461549,forest_loss
Cape Verde,2043,3297.415384615393,forest_loss
Cape Verde,2044,3369.569230769237,forest_loss
Cape Verde,2045,3441.723076923081,forest_loss
Caspian Sea,2026,4757.359999999986,forest_loss
Caspian Sea,2027,4940.852307692287,forest_loss
Caspian Sea,2028,5124.344615384645,forest_loss
Caspian Sea,2029,5307.836923076946,forest_loss
Caspian Sea,2030,5491.329230769246,forest_loss
Caspian Sea,2031,5674.821538461547,forest_loss
Caspian Sea,2032,5858.313846153847,forest_loss
Caspian Sea,2033,6041.806153846148,forest_loss
Caspian Sea,2034,6225.2984615384485,forest_loss
Caspian Sea,2035,6408.790769230749,forest_loss
Caspian Sea,2036,6592.283076923108,forest_loss
Caspian Sea,2037,6775.775384615408,forest_loss
Caspian Sea,2038,6959.267692307709,forest_loss
Caspian Sea,2039,7142.760000000009,forest_loss
Caspian Sea,2040,7326.25230769231,forest_loss
Caspian Sea,2041,7509.74461538461,forest_loss
Caspian Sea,2042,7693.236923076911,forest_loss
Caspian Sea,2043,7876.729230769211,forest_loss
Caspian Sea,2044,8060.22153846157,forest_loss
Caspian Sea,2045,8243.71384615387,forest_loss
Cayman Islands,2026,5062.559999999998,forest_loss
Cayman Islands,2027,5269.870769230765,forest_loss
Cayman Islands,2028,5477.181538461533,forest_loss
Cayman Islands,2029,5684.4923076923005,forest_loss
Cayman Islands,2030,5891.803076923126,forest_loss
Cayman Islands,2031,6099.113846153894,forest_loss
Cayman Islands,2032,6306.424615384662,forest_loss
Cayman Islands,2033,6513.735384615429,forest_loss
Cayman Islands,2034,6721.046153846197,forest_loss
Cayman Islands,2035,6928.356923076964,forest_loss
Cayman Islands,2036,7135.667692307732,forest_loss
Cayman Islands,2037,7342.9784615385,forest_loss
Cayman Islands,2038,7550.289230769267,forest_loss
Cayman Islands,2039,7757.600000000035,forest_loss
Cayman Islands,2040,7964.9107692308025,forest_loss
Cayman Islands,2041,8172.22153846157,forest_loss
Cayman Islands,2042,8379.532307692338,forest_loss
Cayman Islands,2043,8586.843076923105,forest_loss
Cayman Islands,2044,8794.153846153873,forest_loss
Cayman Islands,2045,9001.46461538464,forest_loss
Central African Republic,2026,8481584.690000057,forest_loss
Central African Republic,2027,8833348.127692342,forest_loss
Central African Republic,2028,9185111.565384626,forest_loss
Central African Republic,2029,9536875.003076911,forest_loss
Central African Republic,2030,9888638.440769315,forest_loss
Central African Republic,2031,10240401.8784616,forest_loss
Central African Republic,2032,10592165.316153884,forest_loss
Central African Republic,2033,10943928.753846169,forest_loss
Central African Republic,2034,11295692.191538453,forest_loss
Central African Republic,2035,11647455.629230738,forest_loss
Central African Republic,2036,11999219.066923141,forest_loss
Central African Republic,2037,12350982.504615426,forest_loss
Central African Republic,2038,12702745.94230771,forest_loss
Central African Republic,2039,13054509.379999995,forest_loss
Central African Republic,2040,13406272.81769228,forest_loss
Central African Republic,2041,13758036.255384684,forest_loss
Central African Republic,2042,14109799.693076968,forest_loss
Central African Republic,2043,14461563.130769253,forest_loss
Central African Republic,2044,14813326.568461537,forest_loss
Central African Republic,2045,15165090.006153822,forest_loss
Chad,2026,3478778.51000005,forest_loss
Chad,2027,3630363.973846197,forest_loss
Chad,2028,3781949.437692344,forest_loss
Chad,2029,3933534.9015384912,forest_loss
Chad,2030,4085120.3653846383,forest_loss
Chad,2031,4236705.829230785,forest_loss
Chad,2032,4388291.293076932,forest_loss
Chad,2033,4539876.7569230795,forest_loss
Chad,2034,4691462.220769227,forest_loss
Chad,2035,4843047.684615433,forest_loss
Chad,2036,4994633.14846158,forest_loss
Chad,2037,5146218.612307727,forest_loss
Chad,2038,5297804.076153874,forest_loss
Chad,2039,5449389.540000021,forest_loss
Chad,2040,5600975.0038461685,forest_loss
Chad,2041,5752560.467692316,forest_loss
Chad,2042,5904145.931538463,forest_loss
Chad,2043,6055731.39538461,forest_loss
Chad,2044,6207316.859230816,forest_loss
Chad,2045,6358902.323076963,forest_loss
Chile,2026,21545250.48000002,forest_loss
Chile,2027,22397561.75076914,forest_loss
Chile,2028,23249873.021538496,forest_loss
Chile,2029,24102184.292307615,forest_loss
Chile,2030,24954495.563076973,forest_loss
Chile,2031,25806806.833846092,forest_loss
Chile,2032,26659118.10461545,forest_loss
Chile,2033,27511429.37538457,forest_loss
Chile,2034,28363740.64615369,forest_loss
Chile,2035,29216051.916923046,forest_loss
Chile,2036,30068363.187692165,forest_loss
Chile,2037,30920674.458461523,forest_loss
Chile,2038,31772985.729230642,forest_loss
Chile,2039,32625297.0,forest_loss
Chile,2040,33477608.27076912,forest_loss
Chile,2041,34329919.54153848,forest_loss
Chile,2042,35182230.812307596,forest_loss
Chile,2043,36034542.083076954,forest_loss
Chile,2044,36886853.35384607,forest_loss
Chile,2045,37739164.62461543,forest_loss
China,2026,106411057.27000046,forest_loss
China,2027,110761207.02000046,forest_loss
China,2028,115111356.77000046,forest_loss
China,2029,119461506.52000046,forest_loss
China,2030,123811656.27000046,forest_loss
China,2031,128161806.02000046,forest_loss
China,2032,132511955.77000046,forest_loss
China,2033,136862105.52000046,forest_loss
China,2034,141212255.27000046,forest_loss
China,2035,145562405.02000046,forest_loss
China,2036,149912554.77000046,forest_loss
China,2037,154262704.52000046,forest_loss
China,2038,158612854.27000046,forest_loss
China,2039,162963004.02000046,forest_loss
China,2040,167313153.77000046,forest_loss
China,2041,171663303.52000046,forest_loss
China,2042,176013453.27000046,forest_loss
China,2043,180363603.02000046,forest_loss
China,2044,184713752.77000046,forest_loss
China,2045,189063902.52000046,forest_loss
Clipperton Island,2026,0.0,forest_loss
Clipperton Island,2027,0.0,forest_loss
Clipperton Island,2028,0.0,forest_loss
Clipperton Island,2029,0.0,forest_loss
Clipperton Island,2030,0.0,forest_loss
Clipperton Island,2031,0.0,forest_loss
Clipperton Island,2032,0.0,forest_loss
Clipperton Island,2033,0.0,forest_loss
Clipperton Island,2034,0.0,forest_loss
Clipperton Island,2035,0.0,forest_loss
Clipperton Island,2036,0.0,forest_loss
Clipperton Island,2037,0.0,forest_loss
Clipperton Island,2038,0.0,forest_loss
Clipperton Island,2039,0.0,forest_loss
Clipperton Island,2040,0.0,forest_loss
Clipperton Island,2041,0.0,forest_loss
Clipperton Island,2042,0.0,forest_loss
Clipperton Island,2043,0.0,forest_loss
Clipperton Island,2044,0.0,forest_loss
Clipperton Island,2045,0.0,forest_loss
Colombia,2026,46670491.32000017,forest_loss
Colombia,2027,48527907.70461559,forest_loss
Colombia,2028,50385324.089231014,forest_loss
Colombia,2029,52242740.47384596,forest_loss
Colombia,2030,54100156.85846138,forest_loss
Colombia,2031,55957573.2430768,forest_loss
Colombia,2032,57814989.62769222,forest_loss
Colombia,2033,59672406.012307644,forest_loss
Colombia,2034,61529822.396923065,forest_loss
Colombia,2035,63387238.78153849,forest_loss
Colombia,2036,65244655.16615391,forest_loss
Colombia,2037,67102071.55076933,forest_loss
Colombia,2038,68959487.93538475,forest_loss
Colombia,2039,70816904.32000017,forest_loss
Colombia,2040,72674320.7046156,forest_loss
Colombia,2041,74531737.08923101,forest_loss
Colombia,2042,76389153.47384596,forest_loss
Colombia,2043,78246569.85846138,forest_loss
Colombia,2044,80103986.2430768,forest_loss
Colombia,2045,81961402.62769222,forest_loss
Comoros,2026,53179.12000000011,forest_loss
Comoros,2027,55644.17846153863,forest_loss
Comoros,2028,58109.236923077144,forest_loss
Comoros,2029,60574.29538461566,forest_loss
Comoros,2030,63039.353846154176,forest_loss
Comoros,2031,65504.41230769269,forest_loss
Comoros,2032,67969.47076923121,forest_loss
Comoros,2033,70434.52923076972,forest_loss
Comoros,2034,72899.58769230824,forest_loss
Comoros,2035,75364.64615384676,forest_loss
Comoros,2036,77829.70461538527,forest_loss
Comoros,2037,80294.76307692379,forest_loss
Comoros,2038,82759.8215384623,forest_loss
Comoros,2039,85224.88000000082,forest_loss
Comoros,2040,87689.9384615384,forest_loss
Comoros,2041,90154.99692307692,forest_loss
Comoros,2042,92620.05538461544,forest_loss
Comoros,2043,95085.11384615395,forest_loss
Comoros,2044,97550.17230769247,forest_loss
Comoros,2045,100015.23076923098,forest_loss
Costa Rica,2026,2509448.6900000274,forest_loss
Costa Rica,2027,2603150.8230769336,forest_loss
Costa Rica,2028,2696852.9561538696,forest_loss
Costa Rica,2029,2790555.089230776,forest_loss
Costa Rica,2030,2884257.222307712,forest_loss
Costa Rica,2031,2977959.355384618,forest_loss
Costa Rica,2032,3071661.488461554,forest_loss
Costa Rica,2033,3165363.62153849,forest_loss
Costa Rica,2034,3259065.7546153963,forest_loss
Costa Rica,2035,3352767.8876923323,forest_loss
Costa Rica,2036,3446470.0207692385,forest_loss
Costa Rica,2037,3540172.1538461745,forest_loss
Costa Rica,2038,3633874.2869230807,forest_loss
Costa Rica,2039,3727576.4200000167,forest_loss
Costa Rica,2040,3821278.553076923,forest_loss
Costa Rica,2041,3914980.686153859,forest_loss
Costa Rica,2042,4008682.819230795,forest_loss
Costa Rica,2043,4102384.952307701,forest_loss
Costa Rica,2044,4196087.085384637,forest_loss
Costa Rica,2045,4289789.218461543,forest_loss
Croatia,2026,867804.9799999893,forest_loss
Croatia,2027,903921.058461532,forest_loss
Croatia,2028,940037.1369230747,forest_loss
Croatia,2029,976153.2153846025,forest_loss
Croatia,2030,1012269.2938461453,forest_loss
Croatia,2031,1048385.372307688,forest_loss
Croatia,2032,1084501.4507692307,forest_loss
Croatia,2033,1120617.5292307585,forest_loss
Croatia,2034,1156733.6076923013,forest_loss
Croatia,2035,1192849.686153844,forest_loss
Croatia,2036,1228965.7646153718,forest_loss
Croatia,2037,1265081.8430769145,forest_loss
Croatia,2038,1301197.9215384573,forest_loss
Croatia,2039,1337314.0,forest_loss
Croatia,2040,1373430.0784615278,forest_loss
Croatia,2041,1409546.1569230705,forest_loss
Croatia,2042,1445662.2353846133,forest_loss
Croatia,2043,1481778.313846141,forest_loss
Croatia,2044,1517894.3923076838,forest_loss
Croatia,2045,1554010.4707692266,forest_loss
Cuba,2026,3574946.6700000167,forest_loss
Cuba,2027,3721078.592307687,forest_loss
Cuba,2028,3867210.5146154165,forest_loss
Cuba,2029,4013342.4369230866,forest_loss
Cuba,2030,4159474.3592307568,forest_loss
